Table 13												
"Hate Crime Incidents
per Bias Motivation and Quarter
by State and Agency	 2008"												
State	Agency type	Agency name	Number of incidents per bias motivation					Number of incidents per quarter1				Population2
			Race	Religion	"Sexual
orientation"	Ethnicity	Disability	"1st
quarter"	"2nd
quarter"	"3rd
quarter"	"4th
quarter"	
		Maple Shade Township	2	0	0	0	0	1	1	0	0	"19	132"
		Maplewood Township	1	0	0	0	0	0	0	1	0	"21	970"
		Marlboro Township	3	6	0	0	0	1	5	1	2	"41	011"
		Mendham	0	1	0	0	0	0	0	0	1	"5	049"
		Metuchen	0	1	0	0	0	1	0	0	0	"13	121"
		Middlesex	0	2	0	0	0	2	0	0	0	"13	632"
		Middle Township	1	0	0	0	0	1	0	0	0	"16	077"
		Middletown Township	0	6	3	0	0	3	3	2	1	"66	105"
		Milltown	0	0	0	1	0	1	0	0	0	"6	968"
		Millville	1	0	0	0	0	0	0	0	1	"28	551"
		"Monroe Township	 Gloucester County"	0	1	0	0	0	1	0	0	0	"32	951"
		"Monroe Township	 Middlesex County"	0	2	1	0	0	2	0	0	1	"37	412"
		Montgomery Township	0	2	0	0	0	2	0	0	0	"23	570"
		Montville Township	2	2	0	0	0	0	2	0	2	"21	097"
		Moorestown Township	1	0	0	0	0	0	1	0	0	"19	613"
		Morris Township	0	1	0	0	0	1	0	0	0	"20	966"
		Mount Holly Township	1	0	0	0	0	1	0	0	0	"10	246"
		Mount Olive Township	1	2	0	1	0	1	2	1	0	"26	042"
		Mullica Township	2	0	0	0	0	2	0	0	0	"6	024"
		National Park	0	1	0	0	0	0	1	0	0	"3	220"
		Neptune City	1	2	0	0	0	2	0	1	0	"5	120"
		Neptune Township	8	1	7	0	0	1	4	6	5	"28	356"
		Newark	1	1	1	0	0	1	0	1	1	"279	788"
		New Brunswick	2	14	2	1	0	6	8	2	3	"50	605"
		New Milford	0	1	0	0	0	0	1	0	0	"15	942"
		Newton	2	0	0	0	0	1	1	0	0	"8	122"
		North Brunswick Township	3	2	0	0	0	3	0	1	1	"39	878"
		North Caldwell	0	1	0	0	0	0	1	0	0	"7	028"
		Nutley Township	0	2	0	0	0	2	0	0	0	"26	178"
		"Ocean Township	 Ocean County"	0	1	0	0	0	0	0	1	0	"8	926"
		Old Bridge Township	0	1	2	1	0	0	2	1	1	"66	463"
		Oradell	0	0	0	1	0	1	0	0	0	"7	789"
		Orange	0	0	1	0	0	1	0	0	0	"30	979"
		Palmyra	1	1	0	0	0	1	0	0	1	"7	424"
		Paramus	4	3	0	0	0	1	5	0	1	"26	232"
		Parsippany-Troy Hills Township	3	4	0	0	0	0	4	1	2	"50	990"
		Passaic	1	0	0	0	0	0	0	0	1	"66	723"
		Paterson	0	0	1	0	0	0	0	0	1	"145	542"
		Paulsboro	1	0	0	0	0	0	0	1	0	"6	046"
		Pemberton Township	1	0	0	0	0	0	0	1	0	"27	995"
		Phillipsburg	2	0	0	0	0	0	0	1	1	"14	406"
		Pine Hill	1	0	0	0	0	0	0	0	1	"11	231"
		Piscataway Township	0	2	0	0	0	1	0	1	0	"52	585"
		Pitman	4	1	0	0	0	1	2	0	2	"9	169"
		Plainfield	0	2	0	0	0	0	1	1	0	"46	124"
		Plainsboro Township	0	0	1	0	0	1	0	0	0	"21	219"
		Pompton Lakes	0	1	0	0	0	1	0	0	0	"11	106"
		Princeton	0	2	0	0	0	0	0	0	2	"13	456"
		Rahway	0	0	0	1	0	0	1	0	0	"28	286"
		Randolph Township	0	2	0	0	0	1	1	0	0	"25	293"
		Raritan	1	1	1	0	0	0	0	1	2	"7	033"
		Raritan Township	1	1	0	0	0	1	1	0	0	"22	712"
		Ridgewood	2	2	0	0	0	1	0	2	1	"24	165"
		Riverside Township	1	0	0	0	0	0	0	1	0	"7	717"
		River Vale Township	0	1	0	0	0	1	0	0	0	"9	648"
		Robbinsville Township	0	0	0	1	0	1	0	0	0	"12	157"
		Roselle	1	0	1	0	0	0	2	0	0	"20	593"
		Roxbury Township	1	0	0	0	0	0	0	1	0	"23	278"
		Runnemede	2	0	0	1	0	0	0	2	1	"8	338"
		Salem	0	1	0	0	0	0	0	0	1	"5	634"
		Sayreville	0	0	0	1	0	1	0	0	0	"42	408"
		Sea Isle City	0	2	0	0	0	0	1	1	0	"2	927"
		Seaside Heights	3	1	0	0	0	0	0	3	1	"3	326"
		Seaside Park	0	1	0	0	0	0	0	1	0	"2	301"
		Secaucus	0	0	1	0	0	0	0	0	1	"15	254"
		Shrewsbury	2	0	0	1	0	0	3	0	0	"3	763"
		Somers Point	0	1	0	0	0	0	0	0	1	"11	351"
		Somerville	4	0	1	0	0	2	3	0	0	"12	675"
		South Amboy	1	1	0	0	0	2	0	0	0	"7	773"
		South Brunswick Township	1	1	2	1	0	3	0	0	2	"40	941"
		South Orange	3	1	1	0	0	3	0	1	1	"15	885"
		South Plainfield	5	0	0	0	0	0	1	2	2	"22	708"
		South River	2	1	0	0	0	1	0	0	2	"15	716"
		South Toms River	1	0	0	0	0	0	0	0	1	"3	707"
		Spotswood	5	2	2	0	0	3	2	0	4	"8	151"
		Stafford Township	3	3	0	0	1	0	0	5	2	"26	659"
		Summit	1	0	0	0	0	0	0	0	1	"20	560"
		Teaneck Township	4	3	2	0	0	3	5	0	1	"38	828"
		Tinton Falls	1	0	0	0	0	0	0	0	1	"19	409"
		Trenton	1	1	0	0	0	0	1	1	0	"82	140"
		Tuckerton	1	0	0	0	0	0	0	1	0	"3	874"
		Union Beach	1	1	0	0	0	0	0	1	1	"6	638"
		Union Township	0	1	0	1	0	2	0	0	0	"53	777"
		Ventnor City	0	0	2	0	0	0	2	0	0	"12	195"
		Vernon Township	0	0	1	0	0	0	1	0	0	"24	943"
		Voorhees Township	2	0	0	0	0	0	2	0	0	"31	210"
		Washington	1	0	1	0	0	2	0	0	0	"6	665"
		"Washington Township	 Gloucester County"	4	5	0	0	0	2	1	3	3	"51	670"
		Waterford Township	1	0	0	0	0	0	0	1	0	"10	609"
		West Deptford Township	4	1	0	0	0	1	2	1	1	"22	266"
		West Long Branch	1	1	1	0	0	3	0	0	0	"8	361"
		Willingboro Township	1	1	0	0	0	2	0	0	0	"37	258"
		Winslow Township	7	1	1	0	0	2	4	0	3	"39	622"
		Woodbridge Township	2	3	0	2	0	1	3	2	1	"98	154"
		Woodbury	12	0	0	0	0	2	4	4	2	"10	433"
	State Police Agencies		2	0	1	0	0					
		State Police:										
		Cape May County	1	0	0	0	0	0	0	0	1	
		Hunterdon County	0	0	1	0	0	0	0	0	1	
		Sussex County	1	0	0	0	0	0	0	0	1	
NEW MEXICO	Total		4	0	3	2	0					
	Cities		4	0	3	1	0					
		Albuquerque	4	0	2	0	0	2	2	1	1	"527	464"
		Aztec	0	0	0	1	0	0	1	0		"6	851"
		Los Alamos	0	0	1	0	0	0	0	0	1	"18	541"
	Metropolitan Counties		0	0	0	1	0					
		San Juan	0	0	0	1	0	0	1	0	0	
NEW YORK	Total		179	260	83	47	1					
	Cities		103	155	63	22	1					
		Albany	4	2	0	3	0	4	2	3	0	"94	152"
		Amherst Town	4	1	0	0	0	1	2	1	1	"110	351"
		Binghamton	1	0	0	0	0	0	1	0	0	"44	746"
		Brighton Town	0	1	0	0	0	0	0	0	1	"34	226"
		Buffalo	6	1	1	3	0	4	1	3	3	"270	289"
		Cheektowaga Town	1	1	0	0	0	0	2	0	0	"78	303"
		Dewitt Town	0	1	0	0	0	0	0	0	1	"21	397"
		Dobbs Ferry Village	0	1	0	0	0	0	0	1	0	"11	251"
		East Hampton Town	1	0	0	0	0	1	0	0	0	"18	998"
		Fort Edward Village	1	0	0	0	0	0	0	0	1	"3	023"
		Guilderland Town	0	1	0	0	0	1	0	0		"33	215"
		Hempstead Village	1	0	0	0	0	0	1	0	0	"51	613"
		Hunter Town	0	1	0	0	0	1			0	"2	707"
		Jamestown	2	0	2	0	0	1	1	1	1	"29	279"
		Macedon Town and Village	1	0	0	0	0	0	0	0	1	"8	785"
		Mount Pleasant Town	0	1	0	0	0	0	0	0	1	"26	477"
		Newburgh	2	1	1	1	0	1	2	1	1	"28	180"
		New Castle Town	0	0	1	0	0	0	1	0	0	"17	806"
		New Rochelle	2	1	0	0	0	1	0	0	2	"73	376"
		New York	63	137	44	13	1	66	79	53	60	"8	345	075"
		Niskayuna Town	1	1	0	0	0	0	1	0	1	"21	925"
		North Tonawanda	1	0	0	0	0	0	0	0	1	"31	199"
		Ogdensburg	0	0	1	0	0	1	0	0	0	"11	032"
		Ogden Town	0	0	1	0	0	1	0	0	0	"19	263"
		Olean	0	1	0	0	0			1	0	"14	165"
		Plattsburgh City	1	0	0	0	0	0	0	0	1	"19	521"
		Port Washington	0	1	0	0	0	1	0	0	0	"18	237"
		Poughkeepsie	1	0	1	0	0	0	0	0	2	"29	606"
		Rochester	5	0	6	1	0	1	2	4	5	"205	341"
		Rockville Centre Village	0	1	0	0	0	0	1	0	0	"23	513"
		Rome	1	0	0	0	0	0	1	0	0	"33	746"
		Saratoga Springs	0	0	0	1	0	0	0	1	0	"29	091"
		Schenectady	2	0	1	0	0	1	1	0	1	"61	506"
		Shelter Island Town	0	0	1	0	0	1	0	0	0	"2	453"
		Suffern Village	0	1	0	0	0	0	1	0	0	"10	957"
		Syracuse	0	0	1	0	0				1	"138	211"
		Tonawanda Town	1	0	0	0	0	0	1	0	0	"56	605"
		Watertown	1	0	0	0	0	0	1	0	0	"27	546"
		Yonkers	0	0	1	0	0	0	0	0	1	"199	615"
		Yorktown Town	0	0	1	0	0	1	0	0	0	"37	928"
	Universities and Colleges		7	8	3	3	0					
		Cornell University	0	0	1	1	0		2			"19	800"
		"State University of New York	 Stony Brook"	1	1	0	0	0			2		"23	347"
		State University of New York College:										
		Buffalo	2	3	1	1	0	2	1	2	2	"10	993"
		Geneseo	2	1	0	0	0	1	1		1	"5	548"
		New Paltz	0	1	0	0	0	1				"7	690"
		Oswego	0	1	0	0	0				1	"8	660"
		Plattsburgh	2	0	1	1	0		1	2	1	"6	259"
		Purchase	0	1	0	0	0				1	"4	251"
	Metropolitan Counties		59	94	12	20	0					
		Dutchess	1	1	0	0	0	1	1		0	
		Erie	2	0	1	0	0	1	0	1	1	
		Monroe	5	3	1	2	0	0	8	1	2	
		Nassau	27	63	0	8	0	24	25	28	21	
		Niagara	0	0	1	0	0	1	0	0	0	
		Onondaga	1	1	1	0	0	0	0	2	1	
		Ontario	1	0	0	0	0	0	0	1		
		Orleans	1	0	0	0	0	0	0	0	1	
		Rensselaer	1	0	0	0	0	0	0	1		
		Saratoga	2	0	0	0	0	1	1	0	0	
		Suffolk County Police Department	15	26	8	8	0	20	13	11	13	
		Washington	1	0	0	0	0	0	1	0	0	
		Westchester Public Safety	2	0	0	2	0	0	0	0	4	
	Nonmetropolitan Counties		1	1	0	0	0					
		Cattaraugus	1	0	0	0	0	0	0	0	1	
		Sullivan	0	1	0	0	0	0	0	1	0	
	State Police Agencies		8	2	5	1	0					
		State Police:										
		Broome County 	1	1	0	1	0		1	1	1	
		Cattaraugus County 	0	0	1	0	0	1				
		Delaware County 	0	0	1	0	0				1	
		Dutchess County 	1	1	0	0	0		1	1		
		Erie County 	1	0	0	0	0			1		
		Jefferson County 	1	0	0	0	0		1			
		Oneida County 	1	0	0	0	0			1		
		Rensselaer County 	0	0	1	0	0		1			
		Saratoga County 	1	0	0	0	0		1			
		St. Lawrence County 	1	0	1	0	0		1	1		
		Sullivan County 	0	0	1	0	0				1	
		Tioga County 	1	0	0	0	0	1				
	Other Agencies		1	0	0	1	0					
		New York City Metropolitan Transportation Authority	1	0	0	1	0	2	0	0	0	
NORTH CAROLINA	Total		87	14	12	10	1					
	Cities		47	11	12	6	1					
		Albemarle	1	0	0	0	0	0	0	1	0	"15	423"
		Asheville	2	0	0	2	0	0	1	1	2	"74	215"
		Carrboro	3	0	0	0	0	3	0	0	0	"17	958"
		Chapel Hill	0	4	0	0	0	0	0	1	3	"52	034"
		Charlotte-Mecklenburg	0	3	2	0	1	2	1	1	2	"758	769"
		Dunn	2	0	0	0	0	0	1	0	1	"10	004"
		Durham	1	0	2	0	0	0	0	1	2	"221	785"
		Fayetteville	1	0	1	0	0	1	0	0	1	"171	457"
		Gastonia	3	0	1	0	0	0	0	1	3	"71	486"
		Greensboro	3	0	0	0	0	1	2	0	0	"249	561"
		Greenville	3	0	0	0	0	1	0	2	0	"77	960"
		High Point	2	0	0	0	0	1	0	1	0	"102	298"
		Kinston	1	0	0	0	0	0	0	0	1	"22	168"
		Long View	0	0	1	0	0	0	0	1	0	"4	940"
		Matthews	2	0	0	0	0	1	0	0	1	"27	140"
		Mooresville	1	0	0	0	0	0	0	0	1	"22	003"
		Morganton	0	0	0	1	0	0	0	0	1	"17	069"
		Newport	1	0	0	0	0	0	0	1	0	"4	318"
		Oxford	1	0	0	0	0	0	1	0	0	"8	628"
		Raleigh	6	4	0	0	0	3	1	3	3	"388	661"
		Roxboro	2	0	0	0	0	1	0	0	1	"8	681"
		Salisbury	5	0	1	3	0	1	2	4	2	"28	747"
		Shallotte	0	0	1	0	0	0	0	0	1	"1	759"
		Southern Pines	2	0	1	0	0	0	1	1	1	"12	604"
		Southern Shores	1	0	0	0	0	0	0	1	0	"2	670"
		Stallings	0	0	2	0	0	0	0	0	2	"8	960"
		Statesville	1	0	0	0	0	0	0	0	1	"26	474"
		Warrenton	1	0	0	0	0	0	1	0	0	732
		Weaverville	1	0	0	0	0	0	1	0	0	"2	591"
		Wendell	1	0	0	0	0	0	0	0	1	"5	260"
	Universities and Colleges		4	1	0	0	0					
		East Carolina University	3	1	0	0	0	4	0	0	0	"25	990"
		North Carolina Agricultural and Technical State University	1	0	0	0	0	0	0	0	1	"10	498"
	Metropolitan Counties		31	2	0	3	0					
		Catawba	1	0	0	0	0	0	1	0	0	
		Chatham3	3	0	0	0	0	0	0	2	1	
		Currituck	2	0	0	0	0	0	0	1	1	
		Forsyth	15	1	0	3	0	6	6	4	3	
		Franklin	1	0	0	0	0	0	1	0	0	
		Gaston County Police Department	2	0	0	0	0	1	1	0	0	
		Guilford	3	0	0	0	0	0	1	0	2	
		New Hanover	3	1	0	0	0	3	0	1	0	
		Wayne	1	0	0	0	0	0	0	1	0	
	Nonmetropolitan Counties		5	0	0	1	0					
		Cherokee	2	0	0	0	0	0	2	0	0	
		Lincoln	0	0	0	1	0	0	0	1	0	
		Northampton	1	0	0	0	0	0	0	1	0	
		Pasquotank	1	0	0	0	0	0	1	0	0	
		Rowan3	1	0	0	0	0	0	0	1	0	
NORTH DAKOTA	Total		10	1	3	2	0					
	Cities		8	0	1	2	0					
		Dickinson	0	0	0	1	0	0	1	0	0	"15	910"
		Emerado	1	0	0	0	0	0	0	1	0	472
		Fargo	2	0	0	1	0	0	2	0	1	"92	883"
		Grand Forks	1	0	0	0	0	0	0	1	0	"52	064"
		Mandan	2	0	0	0	0	1	1	0	0	"17	860"
		Minot	2	0	0	0	0	0	0	0	2	"35	124"
		Rolla	0	0	1	0	0	0	0	1	0	"1	423"
	Metropolitan Counties		1	0	0	0	0					
		Morton	1	0	0	0	0	0	0	0	1	
	Nonmetropolitan Counties		1	1	2	0	0					
		Hettinger	0	0	1	0	0	0	0	1	0	
		Rolette	0	1	1	0	0	1	0	1	0	
		Walsh	1	0	0	0	0	0	0	1	0	
OHIO	Total		190	28	57	41	29					
	Cities		155	22	44	36	16					
		Akron	11	1	0	2	1	1	3	8	3	"206	845"
		Alliance	2	0	0	0	0			2		"22	285"
		Amherst	0	1	0	0	0	0	0	1	0	"11	683"
		Athens	1	0	2	0	0	0	1	2	0	"21	981"
		Bay Village	0	0	0	1	0	0	1	0	0	"14	598"
		Beaver Township	1	0	0	0	0	1	0	0	0	"6	087"
		Boardman	1	0	0	1	0	0	1	1	0	"39	244"
		Bowling Green	0	0	0	1	0	0	0	1	0	"29	919"
		Celina	0	0	1	0	0	1	0	0	0	"10	243"
		Chillicothe	3	1	1	0	0	1	2	0	2	"22	192"
		Cincinnati	6	0	0	1	0	2	1	3	1	"332	608"
		Cleveland	6	0	0	3	0	5	0	2	2	"433	452"
		Columbus	20	5	20	4	0	10	11	15	13	"751	887"
		Cortland	1	0	0	0	0	0	0	0	1	"6	386"
		Dayton	4	0	1	0	0	1	2	1	1	"154	218"
		Deer Park	1	0	0	0	0	1	0	0	0	"5	615"
		Defiance	2	0	1	0	0	0	1	2	0	"15	926"
		Delaware	1	0	0	0	0	1	0	0	0	"34	028"
		Delphos	1	0	0	0	0	0	0	1	0	"6	709"
		Eastlake	1	0	0	0	0	0	1		0	"19	503"
		Eaton	1	1	0	1	0	3	0	0	0	"8	022"
		Englewood	1	0	0	0	0	0	0	0	1	"12	767"
		Findlay	6	0	2	2	0	1	4	3	2	"37	291"
		Franklin	1	0	0	0	0	0	0	1	0	"12	996"
		Fremont	1	0	0	0	0	0	0	1	0	"16	682"
		Gahanna	0	0	0	1	0	0	0	0	1	"33	828"
		Galion	1	0	0	1	0	0	2	0	0	"10	843"
		Gallipolis	1	0	0	0	0	1	0	0	0	"4	171"
		Garfield Heights	2	0	0	0	0	0	1	1	0	"27	746"
		"German Township	 Montgomery County"	0	0	1	0	0	0	0	1	0	"3	277"
		"Goshen Township	 Mahoning County"	1	0	0	0	0	0	1	0	0	"3	450"
		Greenville	1	0	0	0	0	0	1	0	0	"12	772"
		Grove City	3	0	0	0	0	1	0	1	1	"33	869"
		Hamilton	8	0	0	0	0	0	2	5	1	"62	498"
		Heath	2	0	0	0	1	0	0	1	2	"8	926"
		Huber Heights	9	0	0	0	0	0	4	3	2	"37	284"
		Hudson	0	0	1	0	0	0	0	1	0	"23	144"
		Jackson	0	0	1	0	0	0	1	0	0	"6	168"
		"Jackson Township	 Stark County"	1	1	0	0	0	0	2	0	0	"40	942"
		Kent	1	0	0	0	0	0	1	0	0	"28	265"
		Kettering	1	0	0	0	0	0	0	0	1	"53	714"
		Lakewood	1	0	0	0	0	1	0	0	0	"50	690"
		Lancaster	3	0	0	0	0	0	0	3	0	"37	134"
		Liberty Township	1	0	0	0	0	0	1	0	0	"11	884"
		London	2	0	1	0	0	2	0	0	1	"9	645"
		Lorain	1	0	3	1	0	0	1	3	1	"70	302"
		"Madison Township	 Lake County"	3	0	0	2	0	2	0	1	2	"17	001"
		Mansfield	2	0	2	0	0	2	0	1	1	"49	428"
		Marysville	0	1	0	0	0	0	1	0	0	"17	804"
		Mason	1	2	0	1	0	0	1	1	2	"30	582"
		Maumee	1	0	0	0	0	0	0	1	0	"13	848"
		"Miami Township	 Montgomery County"	6	1	0	1	1	0	4	4	1	"25	208"
		Napoleon	1	0	0	0	0	0	0	1	0	"8	837"
		Niles	5	1	0	2	0	0	1	4	3	"19	307"
		North Olmsted	1	0	0	0	0	1	0	0	0	"31	347"
		Norwalk	1	0	1	0	0	1	1	0	0	"16	607"
		Oregon	1	0	0	0	0	0	0	1	0	"18	948"
		Parma	1	0	0	0	0	1	0	0	0	"77	980"
		Pickerington	1	0	0	0	0	0	0	0	1	"18	435"
		Portsmouth	0	1	2	6	13	3	9	9	1	"20	043"
		Reynoldsburg	1	1	0	0	0	1	0	0	1	"33	727"
		Riverside	0	0	1	0	0	0	0	0	1	"25	357"
		Solon	1	0	0	0	0	0	0	0	1	"22	057"
		South Euclid	0	1	0	0	0	0	0	0	1	"21	196"
		Springfield	1	0	0	0	0	0	1	0	0	"61	999"
		"Springfield Township	 Hamilton County"	4	0	0	3	0	3	3	1	0	"40	018"
		Stow	4	1	0	0	0	1	2	1	1	"34	260"
		Trotwood	0	1	0	0	0	0	0	0	1	"26	140"
		Urbana	0	2	0	0	0	1	0	0	1	"11	383"
		Van Wert	2	0	0	1	0	0	2	1	0	"10	195"
		Warren Township	1	0	0	0	0	0	0	0	1	"6	045"
		West Chester Township	2	0	0	0	0		0	2	0	"55	672"
		Willard	1	0	0	0	0	0	1	0	0	"6	690"
		Willowick	1	0	0	0	0			1		"13	692"
		Wilmington	1	0	1	0	0	1	0	1	0	"12	571"
		Worthington	1	0	0	0	0	1	0		0	"13	183"
		Youngstown	0	0	2	1	0	1	0	2	0	"72	887"
	Universities and Colleges		4	1	3	0	0					
		Miami University	1	0	0	0	0	0	1	0	0	"15	968"
		"Ohio State University	 Columbus"	0	1	1	0	0	1	1	0	0	"52	568"
		Wright State University	3	0	2	0	0		0	2	3	"16	151"
	Metropolitan Counties		19	3	5	4	2					
		Butler	2	1	2	1	1	0	2	3	2	
		Fulton	1	0	0	1	0	0	1	0	1	
		Greene	1	0	0	0	0	0	1	0	0	
		Licking	1	0	0	0	0	0	0	0	1	
		Lucas	1	1	1	0	0	0	0	2	1	
		Montgomery	8	0	1	0	1	1	2	7	0	
		Pickaway	0	0	0	1	0	0	0	1	0	
		Richland	0	0	1	0	0	0	0	1	0	
		Stark	0	1	0	0	0	0	0	0	1	
		Trumbull	1	0	0	0	0	0	1	0	0	
		Union	3	0	0	1	0	1	0	2	1	
		Warren	1	0	0	0	0	0	0	0	1	
	Nonmetropolitan Counties		11	1	4	0	11					
		Athens	1	0	0	0	0	0	0	1	0	
		Champaign	1	0	0	0	0	0	0	0	1	
		Columbiana	1	0	0	0	0	0	0	1	0	
		Coshocton	1	1	1	0	0	0	0	1	2	
		Defiance	4	0	0	0	0	1	2	1	0	
		Gallia	0	0	1	0	0	0	0	0	1	
		Hancock	1	0	0	0	0	0	0	1	0	
		Henry	1	0	0	0	0	1	0	0	0	
		Huron	0	0	1	0	0	0	1	0	0	
		Muskingum	0	0	1	0	0	0		1	0	
		Paulding	1	0	0	0	0	0	1	0	0	
		Seneca	0	0	0	0	11	4	1	4	2	
	Other Agencies		1	1	1	1	0					
		Cleveland Metropolitan Park District	0	0	1	1	0	0	0	1	1	
		Port Columbus International Airport	1	1	0	0	0	0	0	1	1	
OKLAHOMA	Total		38	4	4	5	0					
	Cities		33	3	4	5	0					
		Ada	1	0	0	0	0	0	0	1	0	"16	599"
		Chickasha	7	1	0	2	0	0	4	1	5	"17	218"
		Comanche	1	0	0	0	0	0	0	1	0	"1	517"
		Edmond	2	1	0	0	0	1	1	1	0	"79	529"
		Enid	1	0	0	0	0	0	1	0	0	"47	017"
		Lone Grove	0	0	1	0	0	1	0	0	0	"5	281"
		Muskogee	1	0	0	0	0	0	0	1	0	"40	115"
		Norman	5	1	0	2	0	3	1	1	3	"108	016"
		Oklahoma City	6	0	3	1	0	0	3	2	5	"552	452"
		Pauls Valley	2	0	0	0	0	0	0	0	2	"6	097"
		Ponca City	3	0	0	0	0	0	0	0	3	"24	435"
		Sallisaw	1	0	0	0	0	0	1	0	0	"8	831"
		Shawnee	1	0	0	0	0	0	0	0	1	"30	398"
		Tulsa	1	0	0	0	0	0	0	1	0	"382	954"
		Woodward	1	0	0	0	0	0	0	0	1	"12	257"
	Universities and Colleges		3	1	0	0	0					
		"Northeastern State University	 Tahlequah"	1	0	0	0	0	0	0	0	1	"9	119"
		University of Central Oklahoma	1	1	0	0	0	1	1	0	0	"15	495"
		"University of Oklahoma	 Health Sciences Center"	1	0	0	0	0	0	1	0	0	"3	754"
	Metropolitan Counties		1	0	0	0	0					
		Logan	1	0	0	0	0	0	0	0	1	
	Nonmetropolitan Counties		1	0	0	0	0					
		Woodward	1	0	0	0	0	0	0	1	0	
OREGON	Total		89	40	35	22	1					
	Cities		81	33	30	22	1					
		Albany	0	0	0	1	0	0	1	0	0	"48	075"
		Beaverton	9	1	0	0	0	4	1	2	3	"92	198"
		Bend	0	1	0	0	0	0	0	0	1	"77	898"
		Boardman	0	0	1	1	0	2	0	0	0	"2	947"
		Coos Bay	1	0	0	0	0	1	0	0	0	"15	818"
		Corvallis	2	1	0	1	0	1	2	0	1	"51	343"
		Dallas	1	0	0	0	0	0	0	1	0	"15	892"
		Eagle Point	1	0	0	0	0	0	1	0	0	"8	714"
		Eugene	8	9	2	4	0	3	10	6	4	"150	297"
		Hermiston	1	0	0	0	0	0	1	0	0	"15	186"
		La Grande	1	0	0	0	0	1	0	0	0	"12	524"
		Lake Oswego	1	0	0	0	0	1	0	0	0	"36	864"
		Lincoln City	1	0	0	1	0	0	1	0	1	"8	018"
		Medford	1	0	1	0	0	0	2	0	0	"73	019"
		Mount Angel	3	0	0	0	0	2	1	0	0	"3	468"
		Newport	0	1	0	4	0	1	2	1	1	"9	896"
		Portland	20	9	23	5	1	10	27	10	11	"553	023"
		Redmond	3	0	0	0	0	1	0	0	2	"25	092"
		Roseburg	1	1	1	1	0	1	0	3	0	"21	009"
		Salem	6	2	0	0	0	2	1	5	0	"153	831"
		Silverton	1	0	0	0	0	0	0	1	0	"9	682"
		Springfield	1	0	1	1	0	0	0	3	0	"57	081"
		Sutherlin	0	2	1	0	0	3	0	0	0	"7	266"
		Tigard	15	5	0	1	0	10	4	4	3	"50	536"
		Tillamook	0	1	0	1	0	1	0	1	0	"4	502"
		Tualatin	1	0	0	0	0	0	0	1	0	"26	758"
		Winston	1	0	0	0	0	0	0	1	0	"4	776"
		Woodburn	2	0	0	1	0	1	1	1	0	"22	365"
	Metropolitan Counties		6	5	2	0	0					
		Benton	1	0	0	0	0	1	0	0	0	
		Clackamas	3	0	1	0	0	3	0	0	1	
		Deschutes	0	1	0	0	0	0	0	1	0	
		Lane	1	3	1	0	0	1	1	0	3	
		Yamhill	1	1	0	0	0	0	1	0	1	
	Nonmetropolitan Counties		2	2	3	0	0					
		Douglas	1	1	2	0	0	2	1	1	0	
		Lincoln	1	0	0	0	0	0	0	0	1	
		Tillamook	0	1	0	0	0	0	0	0	1	
		Union	0	0	1	0	0	0	0	1	0	
PENNSYLVANIA	Total		43	14	6	5	0					
	Cities		33	10	5	4	0					
		Abington Township	0	1	0	1	0	1	0	1	0	"53	937"
		Bensalem Township	1	0	0	0	0	0	0	1	0	"58	400"
		East Pennsboro Township	1	0	0	0	0	0	0	1	0	"19	890"
		Erie	0	0	0	1	0	0	0	0	1	"103	881"
		Harrisburg	4	0	0	0	0	0	0	2	2	"47	118"
		Hopewell Township	1	0	0	0	0	0	0	0	1	"12	303"
		Jefferson Hills Borough	1	0	0	0	0	0	0	0	1	"9	644"
		Johnstown	2	0	0	0	0	2	0	0	0	"23	172"
		Lower Swatara Township	1	0	0	0	0	0	0	0	1	"8	514"
		Middletown	0	0	1	0	0	0	0	0	1	"8	823"
		Patton Township	1	0	1	0	0	0	0	0	2	"13	258"
		Philadelphia	11	4	2	1	0	9	4	4	1	"1	441	117"
		Pittsburgh	8	2	1	0	0	2	4	3	2	"309	757"
		Reading	0	0	0	1	0	1	0	0	0	"80	860"
		State College	0	1	0	0	0	1	0	0	0	"54	065"
		Upper Saucon Township	1	0	0	0	0	0	0	1	0	"14	888"
		West Hills Regional	1	0	0	0	0	0	1	0	0	"10	667"
		York Area Regional	0	2	0	0	0	1	1		0	"58	148"
	Universities and Colleges		2	2	0	0	0					
		"Pennsylvania State University	 University Park"	1	0	0	0	0	0	1	0	0	"43	252"
		West Chester University	1	2	0	0	0	0	2	0	1	"13	219"
	State Police Agencies		8	2	1	0	0					
		State Police:										
		Bucks County	0	1	0	0	0	0	0	0	1	
		Butler County	1	0	0	0	0	1	0	0	0	
		Centre County	1	0	0	0	0	1		0	0	
		Chester County	1	1	0	0	0	1	1	0	0	
		Indiana County	1	0	0	0	0	0	1	0	0	
		Lawrence County	1	0	0	0	0	0	1	0	0	
		Mercer County	1	0	0	0	0	0	0	0	1	
		Northampton County	1	0	0	0	0	1	0	0	0	
		Pike County	0	0	1	0	0	0	0	1	0	
		York County	1	0	0	0	0	0	0	1	0	
	Other Agencies		0	0	0	1	0					
		"County Detective	 Schuylkill County"	0	0	0	1	0	0	0	1	0	
RHODE ISLAND	Total		10	12	10	3	0					
	Cities		9	12	10	3	0					
		Bristol	1	0	1	0	0	0	2	0	0	"22	387"
